Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)"
Finland,FIN,2011,5388272.0,17.7309947678436,84.313,15.687,100.0,35.1,100.0,57.768,0.2764265,1.85,2.062,1.772,1.484,2.0,1.0,1.25,1.0,1.0,1.0,2.255,1.035,1.0,1.0,1.688,1.623,1.363,1.157,3.061,1.0,1.0,1.5,1.0,1.371,1.355,1.394,1.335,1.046,1.912,2.25898661809719,0.127635909153775,0.0,100.0,0.0274872479754791,0.594283193354516,100.0,-1.4602001762197
Finland,FIN,2012,5413971.0,17.8155615518773,84.841,15.159,100.0,38.7,100.0,51.9019,0.2709638,1.95,2.05,1.755,1.476,2.0,1.0,1.25,1.0,1.0,1.0,2.065,1.035,1.0,1.0,1.693,1.623,1.252,1.159,2.764,1.0,1.0,1.625,1.0,1.357,1.351,1.365,1.34,1.057,1.826,2.18836399205502,0.169529809435898,0.0,100.0,0.036928502161732,0.591593193055203,100.0,-5.11471716445246
Finland,FIN,2013,5438972.0,17.8978314521702,85.125,14.875,100.0,38.5,100.0,53.0017,0.27193668,2.0,2.01,1.754,1.476,2.0,1.0,1.25,1.0,1.0,1.0,1.924,1.018,1.0,1.0,1.674,1.621,1.203,1.161,2.951,1.0,1.0,1.625,1.0,1.359,1.344,1.38,1.339,1.057,1.834,2.21182621856833,0.109653814140913,0.0,100.0,0.0408992326382403,0.595431132188297,100.0,0.277067886520157
Finland,FIN,2014,5461512.0,17.9720030274112,85.175,14.825,100.0,41.2,100.0,49.0463,0.26776806,1.8,1.822,1.737,1.452,2.0,1.0,1.25,1.0,1.0,1.0,2.225,1.0,1.0,1.0,1.674,1.616,1.028,1.163,2.803,1.0,1.0,1.625,1.0,1.336,1.325,1.352,1.294,1.057,1.823,2.21758033567317,0.089001222911771,0.0,100.0,0.041878688072028,0.559856954473009,100.0,5.6769736108252
Finland,FIN,2015,5479531.0,18.0301108880919,85.225,14.775,100.0,43.2,100.0,45.6594,0.27101812,1.85,1.818,1.706,1.452,2.0,1.0,1.25,1.0,1.125,1.0,2.587,1.0,1.0,1.0,1.707,1.618,1.0,1.164,2.954,1.0,1.0,1.675,1.0,1.36,1.352,1.373,1.31,1.062,1.893,2.06049706934612,0.0502783941440305,0.0,100.0,0.0250863866362488,0.62867988302609,100.0,2.94747320669062
Finland,FIN,2016,5495303.0,18.0820078312658,85.275,14.725,100.0,42.4,100.0,48.4776,0.27078423,1.6,1.805,1.702,1.452,2.0,1.0,1.0,1.0,1.375,1.0,3.147,1.0,1.0,1.0,1.693,1.616,1.0,1.164,2.75,1.0,1.0,1.725,1.0,1.36,1.363,1.354,1.294,1.067,1.921,2.08977502932082,0.0275560104332892,0.0,100.0,0.0038668382947648,0.678536881955109,100.0,0.0461599602044913
Finland,FIN,2017,5508214.0,18.1238944459068,85.325,14.675,100.0,44.4,100.0,45.5711,0.27382833,1.8,1.748,1.702,1.452,2.0,1.0,1.25,1.0,1.25,1.0,3.271,1.0,1.0,1.0,1.693,1.614,1.0,1.165,2.695,1.0,2.0,1.7,1.0,1.438,1.382,1.523,1.312,1.266,1.926,2.06803556647353,0.0795437714076099,0.0,100.0,0.0160206224171637,0.62933412608608,100.0,1.01546717947585
Finland,FIN,2018,5515525.0,18.1479501184522,85.382,14.618,100.0,44.2,100.0,47.1684,0.2732957,1.6,1.674,1.685,1.421,2.0,1.0,2.0,1.0,1.0,1.0,3.166,1.77,1.0,1.0,1.669,1.612,1.027,1.164,2.341,1.0,2.0,1.625,1.0,1.44,1.414,1.479,1.363,1.259,1.851,2.11422780880102,0.0884182985547281,0.0,100.0,0.028117225590218,0.630957101940626,100.0,-1.41649771440167
Finland,FIN,2019,5521606.0,18.1673609054717,85.446,14.554,100.0,45.4,100.0,43.7069,0.27737126,1.55,1.608,1.66,1.421,2.0,1.0,1.25,1.0,1.0,1.0,2.732,1.546,1.0,1.0,1.655,1.612,1.016,1.164,2.192,1.0,2.0,1.6,1.0,1.381,1.329,1.46,1.27,1.256,1.77,2.18977184111891,0.0423693160918881,0.0,100.0,0.0306156319085288,0.615142651570817,100.0,11.5179604765141
Finland,FIN,2020,5529543.0,18.1928768835954,85.517,14.483,100.0,47.3,100.0,39.0201,0.27091044,1.7,1.797,1.663,1.405,2.0,1.0,2.0,1.0,1.0,1.0,2.49,1.359,1.0,1.0,1.703,1.611,1.011,1.164,1.846,1.0,2.0,1.525,1.0,1.397,1.382,1.42,1.359,1.249,1.686,2.24039393029227,0.024237901265579,0.0,100.0,0.015773869396467,0.580028744307766,100.0,-0.664996828257358
France,FRA,2008,64375116.0,117.567880604211,77.868,22.132,100.0,10.5,100.0,381.9631,0.32996443,2.3,1.708,2.579,1.762,2.0,1.0,1.0,1.0,1.0,2.0,1.065,2.11,1.08,1.0,1.975,1.638,1.636,5.0,4.796,1.0,1.0,1.8,1.0,1.717,1.494,2.051,1.587,1.09,2.824,1.42030674677991,0.0146065165135699,0.0,100.0,0.014098351765533,0.320881951951605,100.0,4.14681958359635
France,FRA,2009,64706436.0,118.172968293712,78.117,21.883,100.0,11.2,100.0,369.3187,0.3266122,2.25,1.796,2.567,1.762,2.0,1.0,1.0,1.0,1.25,2.0,1.053,2.11,1.0,1.0,1.975,1.613,1.636,5.0,5.0,1.0,1.0,1.925,1.0,1.738,1.51,2.081,1.622,1.085,2.856,1.23241577481447,0.0090736536895202,0.0,100.0,0.0083449252342731,0.343573721216378,100.0,6.20298026113537
France,FRA,2010,65026211.0,118.756971420327,78.369,21.631,100.0,11.9,100.0,376.5955,0.3372042,2.55,1.813,2.546,1.762,2.0,1.0,1.0,1.0,1.0,1.5,1.048,2.11,1.0,1.0,2.013,1.613,1.636,5.0,4.866,1.0,1.0,1.95,1.0,1.708,1.466,2.071,1.56,1.087,2.836,1.50088040274637,0.0095582080359104,0.0,100.0,0.0086624870281149,0.36723589599215,100.0,-2.93290368387996
France,FRA,2011,65340830.0,119.331558175679,78.622,21.378,100.0,10.6,100.0,363.3023,0.3329475,2.55,1.649,2.515,1.786,2.0,1.0,1.0,1.0,1.0,1.5,1.07,2.11,1.0,1.0,1.942,1.574,1.253,5.0,4.529,1.0,1.0,2.025,1.0,1.674,1.452,2.006,1.54,1.094,2.722,1.55137276231397,0.009991431352176,0.0,100.0,0.0099036109455951,0.339869803004296,100.0,4.41552961035308
France,FRA,2012,65657659.0,119.910181040513,78.878,21.122,100.0,12.3,100.0,365.248,0.3311486,2.55,1.628,2.481,1.786,2.0,1.0,1.0,1.5,1.125,1.5,1.064,2.11,1.0,1.0,1.889,1.574,1.196,5.0,4.778,1.0,1.0,2.225,1.0,1.717,1.501,2.041,1.608,1.112,2.752,1.52594468949115,0.0118267853623421,0.0,100.0,0.0117568855108017,0.383420384947416,100.0,-8.62304490158833
France,FRA,2013,65997932.0,120.531619539153,79.135,20.865,100.0,13.4,100.0,359.7839,0.32512555,2.3,1.672,2.448,1.786,2.0,1.0,1.75,2.0,1.0,1.5,1.066,2.314,1.16,1.0,1.894,1.547,1.196,5.0,4.421,1.0,1.0,2.025,1.0,1.749,1.591,1.986,1.711,1.126,2.686,1.36140137870511,0.0092796566274641,0.0,100.0,0.0092421341125322,0.380682248494704,100.0,-1.80308485261293
France,FRA,2014,66312067.0,121.105322368265,79.394,20.606,100.0,13.2,100.0,326.9437,0.32262158,2.3,1.612,2.448,1.905,2.0,1.0,3.0,2.0,1.0,1.5,1.087,2.065,1.0,1.0,1.889,1.525,1.078,5.0,4.41,1.0,1.0,2.025,1.0,1.777,1.646,1.974,1.81,1.094,2.67,1.46154600121993,0.0070448141373565,0.0,100.0,0.0070175194531778,0.353224708192649,100.0,14.922258322173
France,FRA,2015,66548272.0,121.536702115031,79.655,20.345,100.0,13.3,100.0,331.9617,0.3270423,2.3,1.603,2.437,1.905,2.0,1.0,3.5,2.0,1.375,1.0,1.075,2.034,1.0,1.0,1.87,1.512,1.06,5.0,4.358,1.0,1.0,2.075,1.0,1.786,1.663,1.969,1.835,1.099,2.653,1.50360116027898,0.0039477471874151,0.0,100.0,0.0039467487584199,0.43440467977547,100.0,-0.119146845874667
France,FRA,2016,66724104.0,121.857823021165,79.917,20.083,100.0,14.2,100.0,335.0173,0.31923518,2.35,1.612,2.621,1.873,2.0,1.0,2.25,2.0,1.5,1.5,1.06,3.375,2.111,1.421,1.913,1.489,1.036,5.0,4.911,1.0,1.0,2.4,1.0,1.929,1.846,2.054,1.896,1.396,2.749,1.33798472564444,0.0030119925157513,0.0,100.0,0.0030109034584552,0.446420628406464,100.0,-12.8921036453769
France,FRA,2017,66918020.0,122.211970625889,80.18,19.82,100.0,14.1,100.0,338.5848,0.3163205,2.5,1.78,2.652,1.873,2.0,1.0,3.25,2.0,1.75,1.5,1.06,3.457,2.064,1.632,1.903,1.474,1.024,5.0,4.936,1.0,1.0,2.325,1.0,1.998,1.965,2.048,2.055,1.401,2.749,1.43496006533197,0.0040443362504081,0.0,100.0,0.0040425573061345,0.448121588283429,100.0,7.95716297829017
France,FRA,2018,67158348.0,122.650880182337,80.444,19.556,100.0,15.2,100.0,327.6848,0.32380664,2.25,1.598,2.641,1.905,2.0,1.0,3.25,2.0,1.625,1.5,1.059,3.229,1.08,1.842,1.899,1.472,1.024,5.0,5.0,1.0,1.0,2.325,1.0,1.916,1.823,2.054,1.985,1.224,2.759,1.53110170543578,0.0067705283922158,0.0,100.0,0.0067672503799471,0.421262600360954,100.0,3.74096956984971
France,FRA,2019,67382061.0,123.05944586591,80.709,19.291,100.0,15.5,100.0,321.6696,0.31199566,2.25,1.544,2.649,1.905,2.0,1.0,3.25,2.0,1.5,1.0,1.079,3.058,1.52,2.105,1.913,1.473,1.042,5.0,5.0,1.0,1.0,2.65,1.0,1.926,1.821,2.083,1.896,1.37,2.766,1.40828485472535,0.005434531803313,0.0,100.0,0.005434531803313,0.439650146125679,100.0,-2.36507412978948
France,FRA,2020,67601110.0,123.45949371481,80.975,19.025,100.0,16.8,100.0,286.3395,0.3066147,2.2,1.531,2.648,1.944,2.0,1.0,3.75,2.0,1.5,2.0,1.097,2.877,1.0,2.105,1.913,1.471,1.025,5.0,5.0,1.0,1.0,2.975,1.0,1.967,1.873,2.108,2.044,1.295,2.765,1.4604342657704,0.0256010714736678,0.0229568999133238,100.0,0.0026441715603439,0.42499014332053,100.0,-7.01387229578118
Georgia,GEO,2008,3848449.0,67.3300150460128,54.765,45.235,100.0,36.3,60.7,5.4894,0.38532415,2.4,3.521,1.692,4.373,4.0,5.0,1.75,3.0,3.375,3.0,2.366,2.097,1.0,1.0,4.768,1.725,2.069,1.028,1.11,3.371,5.0,1.375,1.0,2.704,2.854,2.481,2.938,2.645,2.369,8.13162847511651,0.44898801631487,0.121050153008866,100.0,0.055088933912185,1.01991947005803,60.7,-4.36904415331671
Georgia,GEO,2009,3814419.0,66.7346478183281,55.15,44.85,100.0,36.7,62.8,6.3333,0.38234505,1.8,3.579,2.042,4.373,4.0,5.0,1.75,3.0,3.375,3.0,2.834,2.097,2.611,1.053,4.768,1.725,2.069,1.028,1.11,3.868,5.0,1.5,1.0,2.845,3.035,2.561,2.982,2.986,2.424,8.10130101189814,0.491221442906073,0.146400796041528,100.0,0.0347519240942889,1.44741954285038,62.8,-6.49103745226712
Georgia,GEO,2010,3786695.0,66.2496063543161,55.535,44.465,100.0,39.1,66.0,6.1637,0.39458388,1.85,3.168,2.087,5.0,4.0,5.0,1.75,3.0,4.25,3.5,2.845,2.097,1.0,1.053,3.433,1.725,2.069,1.027,1.0,4.096,5.0,1.75,1.0,2.798,2.992,2.507,3.186,2.685,2.249,8.86598672626304,0.895224150789114,0.110579055672134,100.0,0.0305528240111228,1.26421853125762,66.0,16.3632344009265
Georgia,GEO,2011,3756441.0,65.7203016200707,55.919,44.081,100.0,31.5,68.5,7.4585,0.39593115,1.5,2.84,2.183,5.0,4.0,4.0,1.75,3.0,3.5,2.5,2.519,2.097,1.12,1.053,2.439,1.726,1.2,1.027,1.0,4.137,4.0,1.75,1.0,2.499,2.695,2.205,2.924,2.306,1.991,9.73887160427603,1.35831736461303,0.124562458088729,100.0,0.0399109829653811,1.32466392177865,68.5,10.68201225681
Georgia,GEO,2012,3728874.0,65.238006928164,56.303,43.697,100.0,28.7,71.0,8.1409,0.3895387,1.3,2.7,2.204,4.421,4.0,4.0,1.75,3.0,3.5,2.5,2.19,2.097,1.0,1.053,2.3,1.719,1.166,1.027,1.0,3.424,4.0,1.75,1.0,2.402,2.609,2.091,2.756,2.282,1.931,8.56565938989856,0.713219822181682,0.0442337378609389,100.0,0.0366671001188446,1.3691689660206,71.0,-3.51086474913321
Georgia,GEO,2013,3717668.0,65.0419538822212,56.685,43.315,100.0,32.4,74.2,8.9598,0.38588786,1.4,2.708,2.212,4.421,4.0,4.0,1.0,3.0,3.0,2.5,1.619,2.281,1.0,1.053,2.114,1.71,1.058,1.027,1.0,3.485,4.0,1.75,1.0,2.338,2.511,2.078,2.66,2.282,1.828,9.21478687624408,0.53766868756409,0.0659799973379398,100.0,0.0299773153617784,1.50204035784248,74.2,15.6635946180277
Georgia,GEO,2014,3719414.0,65.0725007872914,57.067,42.933,100.0,30.7,76.8,9.6626,0.37554133,1.75,2.718,2.222,3.22,4.0,3.0,1.5,3.0,2.5,2.5,1.163,2.052,1.0,1.0,2.085,1.706,1.249,1.026,1.0,3.291,3.0,1.75,1.0,2.141,2.312,1.885,2.536,1.874,1.793,9.2042368072631,0.333416479516369,0.0620573682511909,100.0,0.0265620539861034,1.63929404820607,76.8,-1.33707952513687
Georgia,GEO,2015,3725276.0,65.1750586094685,57.448,42.552,100.0,27.5,79.2,10.3921,0.36503676,1.85,2.727,2.231,3.22,4.0,3.0,1.25,2.0,2.125,2.0,1.029,1.773,1.0,1.0,2.004,1.827,1.141,1.026,1.0,3.344,3.0,1.625,1.0,2.028,2.128,1.878,2.294,1.863,1.769,8.54206032187102,0.384302849818922,0.0802857947040787,100.0,0.009170591509443,2.18887747689992,79.2,0.273516202739657
Georgia,GEO,2016,3727505.0,65.2140557752196,57.837,42.163,100.0,27.2,81.9,10.7581,0.3663965,2.05,2.732,2.269,2.992,4.0,3.0,1.25,2.0,2.375,2.0,1.029,1.503,1.0,1.0,1.942,1.828,1.094,1.026,1.0,3.393,3.0,1.625,1.0,2.034,2.139,1.877,2.314,1.863,1.757,8.00327332913851,0.451743243642999,0.0649428203479164,100.0,0.0031358878903447,2.39984681638375,81.9,-8.76652897200458
Georgia,GEO,2017,3728004.0,65.2227859617201,58.231,41.769,100.0,27.5,84.2,10.98,0.37939575,2.0,2.733,2.269,2.992,4.0,3.0,1.5,2.0,2.5,2.0,1.022,1.562,1.0,1.0,1.989,1.828,1.0,1.024,1.043,3.438,3.0,1.5,1.0,2.048,2.164,1.874,2.356,1.851,1.758,6.91860933720368,0.36773410112611,0.0791955458934099,100.0,0.0040317828927471,2.35681048871605,84.2,-2.20298057550637
Georgia,GEO,2018,3726549.0,65.197330207495,58.632,41.368,99.9,27.4,86.0,10.9142,0.36411363,1.85,1.514,2.269,3.039,4.0,3.0,1.5,2.0,2.5,2.0,1.047,1.289,1.0,1.0,1.889,1.827,1.0,1.024,1.093,3.477,3.0,1.375,1.0,1.974,2.045,1.868,2.192,1.84,1.757,7.56159033807908,0.353338873995124,0.0719032202348324,99.9,0.0041956464231294,2.21696493782054,86.0,13.0976307073909
Georgia,GEO,2019,3720161.0,65.0855698239966,59.039,40.961,100.0,24.7,87.8,11.7339,0.35900697,1.8,2.1,2.269,3.039,4.0,3.0,1.75,2.0,2.5,2.0,1.179,1.152,1.0,1.0,1.86,1.827,1.324,1.024,1.093,3.517,3.0,1.25,1.0,2.018,2.107,1.884,2.275,1.828,1.808,7.33548626473072,0.489501772483629,0.0750484117819754,100.0,0.0035653354043031,2.46977399336174,87.8,1.43887693069252
Georgia,GEO,2020,3722716.0,65.1302704783232,59.453,40.547,100.0,23.4,89.6,11.3617,0.3446497,1.75,2.086,2.268,2.944,4.0,3.0,2.0,2.0,2.5,2.0,1.197,1.077,1.0,1.0,1.841,1.827,1.194,1.025,1.093,3.553,3.0,1.125,1.0,2.013,2.11,1.869,2.282,1.817,1.793,8.31654843439314,0.71454807091559,0.0766968804616488,100.0,0.0016264082196734,2.69510153489058,89.6,6.74251562671347
Germany,DEU,2008,82110097.0,235.522178240542,76.575,23.425,100.0,10.2,100.0,823.5429,0.30800265,2.1,1.604,2.532,1.698,2.0,1.0,2.25,2.0,1.0,1.0,1.162,1.97,1.0,1.0,1.54,1.489,1.356,2.011,4.549,1.0,1.0,1.6,1.0,1.573,1.534,1.63,1.65,1.055,2.163,0.836898767415279,0.138617515905533,0.0,100.0,0.138505049046963,0.560552920150295,100.0,12.7551035827075
Germany,DEU,2009,81902307.0,234.939637417171,76.771,23.229,100.0,10.7,100.0,763.9593,0.30479428,2.25,1.546,2.54,1.698,2.0,1.0,2.25,2.0,1.0,1.0,1.199,1.97,1.0,1.0,1.54,1.448,1.356,2.021,4.801,1.0,1.0,1.725,1.0,1.591,1.541,1.665,1.657,1.067,2.209,0.670175199509393,0.0796055350440294,0.0,100.0,0.0795822026569453,0.581782669898134,100.0,-3.42733698688252
Germany,DEU,2010,81776930.0,234.606908225034,76.966,23.034,100.0,11.6,100.0,809.1071,0.30218413,2.25,1.512,2.526,1.675,2.0,1.0,2.25,2.0,1.0,1.0,1.215,1.97,1.0,1.0,1.593,1.448,1.356,2.032,5.0,1.0,1.0,1.8,1.0,1.601,1.537,1.697,1.65,1.073,2.254,0.775746733637608,0.0761801376502495,0.0,100.0,0.0760802701343548,0.637077768534713,100.0,-1.41563201893588
Germany,DEU,2011,80274983.0,230.304633348634,77.16,22.84,100.0,12.5,100.0,783.1138,0.30610505,2.15,1.496,2.518,1.675,2.0,1.0,2.25,2.0,1.0,1.0,1.234,1.97,1.0,1.0,1.583,1.46,1.45,2.042,5.0,1.0,1.0,1.875,1.0,1.602,1.529,1.711,1.638,1.08,2.269,0.924336107663921,0.0986197026549725,0.0,100.0,0.0984645228015509,0.579048407830086,100.0,3.82241633788996
Germany,DEU,2012,80425823.0,230.750625466231,77.17,22.83,100.0,13.6,100.0,795.7335,0.3105579,1.95,1.49,2.507,1.651,2.0,1.0,2.25,2.0,1.0,1.0,1.178,1.97,1.0,1.0,1.554,1.467,1.27,2.053,4.844,1.0,1.0,1.875,1.0,1.579,1.512,1.681,1.617,1.08,2.213,0.911054928259736,0.0788985227753028,0.0,100.0,0.0787684100718653,0.653897165136502,100.0,0.155876312301146
Germany,DEU,2013,80645605.0,231.155712565925,77.18,22.82,100.0,13.6,100.0,813.1739,0.31453598,1.9,1.457,2.504,1.651,2.0,1.0,1.75,2.0,1.0,1.0,1.192,1.816,1.0,1.0,1.545,1.365,1.208,2.063,3.98,1.0,1.0,1.825,1.0,1.511,1.468,1.574,1.555,1.076,2.044,0.926871460059708,0.059798712921437,0.0,100.0,0.0596791674226543,0.656743891190043,100.0,-2.68406278257923
Germany,DEU,2014,80982500.0,232.108053883634,77.19,22.81,100.0,14.0,100.0,773.2646,0.30847794,2.15,1.407,2.508,1.603,2.0,1.0,2.5,2.0,1.0,1.0,1.164,1.585,1.0,1.0,1.554,1.35,1.03,2.074,3.422,1.0,1.0,1.775,1.0,1.508,1.513,1.499,1.62,1.071,1.923,0.915391753233484,0.0398221083435397,0.0,100.0,0.0397537844055885,0.624702229627799,100.0,11.8317197634491
Germany,DEU,2015,81686611.0,234.152986871524,77.2,22.8,100.0,14.6,100.0,779.7272,0.31653914,1.95,1.421,2.512,1.603,2.0,1.0,2.25,2.0,1.0,1.0,1.123,1.446,1.0,1.0,1.521,1.339,1.007,2.071,3.283,1.0,1.0,1.775,1.0,1.479,1.479,1.48,1.574,1.071,1.885,0.708829582097775,0.0272784832279589,0.0,100.0,0.0272784832279589,0.751643901137815,100.0,-12.6708992791054
Germany,DEU,2016,82348669.0,235.712929356538,77.224,22.776,100.0,14.2,100.0,783.995,0.3141309,2.2,1.44,2.503,1.603,2.0,1.0,3.0,2.0,1.0,1.0,1.087,1.989,1.0,1.0,1.511,1.331,1.004,2.025,3.084,1.0,1.0,1.775,1.0,1.519,1.564,1.452,1.696,1.071,1.835,0.730325301694873,0.0185491740941153,0.0,100.0,0.0185491740941153,0.754551229825156,100.0,3.81663297824501
Germany,DEU,2017,82657002.0,236.588722557747,77.261,22.739,100.0,15.2,100.0,769.1068,0.31314865,2.3,1.416,2.492,1.603,2.0,1.0,3.0,2.0,1.0,1.0,1.082,2.701,1.48,1.211,1.511,1.325,1.003,2.015,3.495,1.0,1.0,1.7,1.0,1.591,1.659,1.488,1.743,1.183,1.904,0.860523969487648,0.0235604624283058,0.0,100.0,0.0235604624283058,0.725015196357601,100.0,4.46484079479129
Germany,DEU,2018,82905782.0,237.294012250272,77.312,22.688,100.0,16.0,100.0,744.5547,0.31872115,2.45,1.582,2.476,1.611,2.0,1.0,2.5,2.0,1.0,1.0,1.067,2.547,1.0,1.211,1.531,1.327,1.003,2.067,3.848,1.0,1.0,1.625,1.0,1.566,1.593,1.527,1.722,1.079,1.977,0.743078810770796,0.0278580557415591,0.0,100.0,0.0278580557415591,0.674875042607019,100.0,-13.2842879190458
Germany,DEU,2019,83092962.0,237.822954291766,77.376,22.624,100.0,17.1,100.0,693.5111,0.31780925,2.2,1.489,2.484,1.611,2.0,1.0,2.5,2.0,1.0,1.0,1.05,2.567,1.0,1.211,1.535,1.327,1.0,2.096,3.955,1.0,1.0,1.6,1.0,1.558,1.57,1.539,1.69,1.077,1.999,0.83369166704386,0.047726874604311,0.0,100.0,0.0195252435301418,0.667020226046949,100.0,8.99793810864197
Germany,DEU,2020,83160871.0,238.017318755545,77.453,22.547,100.0,18.5,100.0,637.3954,0.3243345,2.35,1.472,2.468,1.571,2.0,1.0,3.5,2.0,1.0,1.0,1.041,2.577,1.0,1.211,1.583,1.33,1.0,2.121,3.665,1.0,1.0,1.525,1.0,1.586,1.638,1.509,1.786,1.07,1.957,0.728891877945977,0.0396520572133387,0.0,100.0,0.0100688916733278,0.648473199522983,100.0,-0.179679752402421
Greece,GRC,2008,11077841.0,85.9413576415826,75.568,24.432,100.0,8.3,100.0,101.8191,0.33587718,3.1,1.5,2.894,1.825,3.0,3.0,3.25,2.0,1.0,2.5,5.0,2.352,1.0,1.0,2.362,3.219,2.445,2.039,1.157,1.0,2.0,1.175,1.0,2.025,2.26,1.673,2.056,1.62,2.626,2.89505867715816,0.14242333631622,0.0092266033273565,100.0,0.125383479797088,0.780398042183845,100.0,2.52941653959722
Greece,GRC,2009,11107017.0,86.1677036462374,75.932,24.068,100.0,9.2,100.0,96.1591,0.33614972,3.1,1.588,2.818,1.825,3.0,2.0,3.25,2.0,1.5,2.5,5.0,2.352,1.0,1.0,2.362,3.171,2.445,2.022,1.142,1.0,2.0,1.25,1.0,1.989,2.199,1.673,2.119,1.426,2.615,2.92582395634654,0.0520061381977231,0.0063190692142369,100.0,0.0412423836808023,0.80767000119634,100.0,-0.707711372374092
Greece,GRC,2010,11121341.0,86.278828549263,76.292,23.708,100.0,11.4,100.0,89.051,0.3409876,2.95,1.65,2.789,1.81,3.0,2.0,3.25,2.0,1.75,2.5,5.0,2.352,1.0,1.0,2.472,3.171,2.445,2.004,1.088,1.0,2.0,1.375,1.0,2.001,2.213,1.683,2.138,1.437,2.615,2.9142102078812,0.103697021394489,0.0071406279321398,100.0,0.081409579133524,0.861422623949229,100.0,-4.2181758114347
Greece,GRC,2011,11104899.0,86.1512723041117,76.649,23.351,100.0,11.4,100.0,86.0982,0.34841916,3.45,1.684,3.536,1.81,3.0,2.0,3.25,2.5,1.5,2.5,5.0,2.352,1.0,1.0,2.587,2.92,1.902,1.986,1.056,1.0,2.0,1.5,1.0,2.045,2.316,1.639,2.282,1.448,2.526,3.0618456010827,0.143072908075267,0.0081756201153806,100.0,0.107697523458489,0.916583194996177,100.0,2.69023026274076
Greece,GRC,2012,11045011.0,85.6866640806827,77.004,22.996,100.0,14.2,100.0,81.5011,0.36250362,3.35,1.791,3.404,1.897,3.0,2.0,3.25,3.0,1.75,2.0,5.0,2.352,1.0,1.0,2.439,2.967,2.654,1.968,1.0,1.0,2.0,1.625,1.0,2.077,2.337,1.688,2.311,1.46,2.59,3.41908207828197,0.101402839285262,0.010665138089558,100.0,0.0636953742604182,1.01960858521422,100.0,5.59064439970183
Greece,GRC,2013,10965211.0,85.067579519007,77.355,22.645,100.0,16.6,100.0,73.8659,0.36127287,3.65,1.828,3.485,1.897,3.0,2.0,3.0,3.0,1.75,2.5,4.039,2.159,1.0,1.0,2.319,2.916,2.547,1.95,1.0,1.0,2.0,1.625,1.0,2.071,2.342,1.666,2.374,1.46,2.441,3.35146223879432,0.0708037385708853,0.0126270666660737,100.0,0.0323290966602002,0.980726208005452,100.0,-8.53542644936954
Greece,GRC,2014,10892413.0,84.5028161365399,77.702,22.298,100.0,16.4,100.0,71.0042,0.35804522,3.35,1.751,3.474,1.921,3.0,3.0,3.0,3.0,2.0,2.0,3.489,2.201,1.0,1.0,2.181,2.953,1.619,1.933,1.0,1.0,2.0,1.625,1.0,2.064,2.38,1.592,2.313,1.661,2.252,3.53346105430384,0.0615391246821082,0.0127397406647305,100.0,0.0284409679098027,0.988157675107461,100.0,5.44299326571773
Greece,GRC,2015,10820883.0,83.947889837083,78.046,21.954,100.0,17.5,100.0,69.4285,0.35996836,2.85,1.698,3.436,1.921,3.0,3.0,3.25,2.5,1.875,1.0,2.207,1.964,1.0,1.0,2.152,3.022,1.202,1.926,1.0,1.0,2.0,1.625,1.0,1.92,2.157,1.564,2.076,1.661,2.055,3.82153798821664,0.0369866498983856,0.0123564763482813,100.0,0.016100170992005,1.20951730627082,100.0,-2.19786710081326
Greece,GRC,2016,10775971.0,83.5994647013189,78.387,21.613,100.0,16.4,100.0,68.1342,0.34956044,2.85,1.491,3.396,1.706,3.0,3.0,2.75,2.0,2.125,2.5,2.34,1.786,1.0,1.0,2.157,3.008,1.121,1.944,1.0,1.0,2.0,1.625,1.0,1.941,2.195,1.56,2.122,1.661,2.064,3.45812941533327,0.0518478541723886,0.0125295718232521,100.0,0.0190664267039692,1.24900941142716,100.0,-8.19731219309546
Greece,GRC,2017,10754679.0,83.4342823894492,78.724,21.276,100.0,16.4,100.0,68.3568,0.3435031,2.9,1.43,3.434,1.706,3.0,3.0,3.0,1.0,1.625,2.5,2.643,1.873,1.0,1.0,2.138,2.995,1.081,1.917,1.0,1.0,3.0,1.5,1.0,1.948,2.101,1.718,1.973,1.851,2.086,3.7522702094539,0.0591888670250129,0.0141510743145854,100.0,0.0250132869376178,1.25700573084856,100.0,11.7712157831924
