region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Latin America & Caribbean,LCN,Costa Rica,CRI,2024,national,ENAHO,national,2024,income,3,2010 - 2024,3,0.012837077,0.004209447,0.002037123,0.006292032,30.73432953,20.92404684,0.370982975,0.458291423,0.441286361,0.01683336,0.029418153,0.038757806,0.04905948,0.061702135,0.075859788,0.095253471,0.122348496,0.168499548,0.342267761,1.084701191,363.6524048,5129910,14866.58237,9160.49019,FALSE,micro,survey,11.762,0.246312357,1.953855527,
Europe & Central Asia,ECS,Cyprus,CYP,2004,national,EU-SILC,national,2004,income,0,2004 - 2023,3,9.41E-04,6.68E-04,5.16E-04,0.001467281,49.88198445,42.28902578,0.153388897,0.300890549,0.247723582,0.03654927,0.051287058,0.060299375,0.069506011,0.079592377,0.090145954,0.102660581,0.120369201,0.146724975,0.242865198,0.48546354,0.622883916,1017875,24799.64844,15854.98145,FALSE,micro,survey,22.445,0.091367126,0.801546577,
Europe & Central Asia,ECS,Cyprus,CYP,2005,national,EU-SILC,national,2005,income,0,2004 - 2023,3,5.41E-04,1.13E-04,5.87E-05,2.10E-04,53.25990658,44.78692515,0.153047527,0.302594127,0.24562763,0.037970541,0.051408636,0.060072419,0.068749542,0.07889494,0.090023056,0.101722579,0.117825015,0.144782447,0.248550824,0.497892203,0.622883916,1036151,25631.36719,16239.33105,FALSE,micro,survey,23.693,0.079106707,0.705554367,
Europe & Central Asia,ECS,Cyprus,CYP,2006,national,EU-SILC,national,2006,income,0,2004 - 2023,3,1.82E-04,3.92E-05,8.46E-06,4.42E-05,58.50353046,48.64459632,0.1635424,0.311259618,0.239776147,0.037465503,0.050703388,0.059265181,0.068865063,0.078287057,0.088624386,0.100098984,0.115979115,0.14052917,0.260182153,0.509367028,0.622883916,1054418,26395.50391,16596.04102,FALSE,micro,survey,25.622,0.084442859,0.64177643,
Europe & Central Asia,ECS,Cyprus,CYP,2007,national,EU-SILC,national,2007,income,0,2004 - 2023,3,2.52E-04,1.60E-04,1.01E-04,2.53E-04,58.6152282,48.91246796,0.161206043,0.311132723,0.254056753,0.037021482,0.050375378,0.058756844,0.067349345,0.077996006,0.089418867,0.101628085,0.117437323,0.145358086,0.254658585,0.521452541,0.622883916,1072714,27156.81836,17830.14844,FALSE,micro,survey,25.756,0.083329731,0.646168915,
Europe & Central Asia,ECS,Cyprus,CYP,2008,national,EU-SILC,national,2008,income,0,2004 - 2023,3,8.47E-05,7.68E-05,6.96E-05,2.01E-04,58.16361828,48.21089546,0.166924632,0.317086081,0.253404201,0.03672274,0.049823903,0.058199227,0.067187773,0.07716496,0.088491204,0.100393725,0.116028769,0.143962219,0.26202548,0.932553349,0.622883916,1091026,27449.22656,18816.21875,FALSE,micro,survey,25.405,0.091317338,0.656955905,
Europe & Central Asia,ECS,Cyprus,CYP,2009,national,EU-SILC,national,2009,income,0,2004 - 2023,3,0.00111965,8.78E-04,7.62E-04,0.002220598,57.52999695,47.10046457,0.175320346,0.321082614,0.262198557,0.035010612,0.049723596,0.058461995,0.06651835,0.076142676,0.087695846,0.100994278,0.117853744,0.145890514,0.261708389,0.935596024,0.622883916,1109371,26183.68555,17122.43164,FALSE,micro,survey,24.85,0.091150976,0.75775538,
Europe & Central Asia,ECS,Cyprus,CYP,2010,national,EU-SILC,national,2010,income,0,2004 - 2023,3,5.88E-04,2.49E-04,1.90E-04,5.77E-04,58.43305718,48.07634172,0.166091557,0.314577891,0.255706238,0.035607509,0.050370545,0.060081169,0.067641975,0.076753658,0.087500188,0.100240508,0.11737657,0.147510995,0.256916883,0.95833139,0.622883916,1127816,26090.04883,17489.53516,FALSE,micro,survey,25.338,0.087108936,0.677055974,
Europe & Central Asia,ECS,Cyprus,CYP,2011,national,EU-SILC,national,2011,income,0,2004 - 2023,3,3.21E-04,8.08E-05,4.80E-05,1.52E-04,58.16421394,46.91214447,0.179053319,0.326254981,0.262774782,0.034220004,0.049694062,0.058352635,0.066293544,0.075455426,0.086282904,0.099646009,0.116832578,0.146352012,0.266870826,0.989855237,0.622883916,1146493,25538.78125,16897.03906,FALSE,micro,survey,24.756,0.087586115,0.675362943,
Europe & Central Asia,ECS,Cyprus,CYP,2012,national,EU-SILC,national,2012,income,0,2004 - 2023,3,4.24E-05,1.30E-05,3.96E-06,1.55E-05,54.93191545,43.39200055,0.196823605,0.343124334,0.27309983,0.03289207,0.047027625,0.056557123,0.064562028,0.073517913,0.084502304,0.097667147,0.115919295,0.147131673,0.280222821,1.013503368,0.622883916,1165397,24285.49609,16180.10156,FALSE,micro,survey,22.996,0.100939535,0.72579218,
Europe & Central Asia,ECS,Cyprus,CYP,2013,national,EU-SILC,national,2013,income,0,2004 - 2023,3,9.70E-04,4.47E-04,2.77E-04,8.41E-04,52.72241378,39.82702798,0.232120618,0.370418334,0.286172955,0.031475671,0.045288573,0.053208016,0.060855408,0.069992247,0.081115439,0.094261992,0.112449226,0.142703065,0.308650363,1.009455875,0.622883916,1183895,22738.49023,15081.83789,FALSE,micro,survey,21.214,0.101079608,0.822803615,
Europe & Central Asia,ECS,Cyprus,CYP,2014,national,EU-SILC,national,2014,income,0,2004 - 2023,3,9.80E-04,6.04E-04,4.79E-04,0.001380256,49.13696095,38.67505008,0.214871451,0.355652849,0.281589598,0.030203057,0.045369684,0.054664039,0.063213062,0.073380554,0.084403759,0.097644604,0.115146358,0.147868623,0.288106261,0.995777908,0.622883916,1201801,22581.82813,15242.54883,FALSE,micro,survey,20.638,0.117508024,0.893085367,
Europe & Central Asia,ECS,Cyprus,CYP,2015,national,EU-SILC,national,2015,income,0,2004 - 2023,3,4.53E-04,7.42E-05,1.41E-05,8.24E-05,50.06590274,40.29862675,0.193308502,0.33966378,0.274598087,0.031944008,0.046565852,0.056193977,0.065235258,0.075057038,0.086734087,0.099752536,0.117174569,0.146782438,0.274560237,0.974896444,0.622883916,1219502,23487.22852,15809.21387,FALSE,micro,survey,21.449,0.117236746,0.801144083,
Europe & Central Asia,ECS,Cyprus,CYP,2016,national,EU-SILC,national,2016,income,0,2004 - 2023,3,7.62E-04,2.89E-04,1.91E-04,5.66E-04,51.73986219,41.92497379,0.180762932,0.328916822,0.264549301,0.034132748,0.048126347,0.057584263,0.066181235,0.075997164,0.086822129,0.099590128,0.117147276,0.146461107,0.267957604,0.960963525,0.622883916,1237112,24916.63281,16545.43359,FALSE,micro,survey,22.262,0.1023938,0.773151314,
Europe & Central Asia,ECS,Cyprus,CYP,2017,national,EU-SILC,national,2017,income,0,2004 - 2023,3,5.13E-04,1.79E-04,8.52E-05,2.54E-04,52.81404299,44.01077507,0.164716366,0.31416234,0.25114046,0.034495116,0.049034132,0.059832163,0.068991682,0.078251448,0.088919808,0.100689778,0.11818469,0.147068551,0.254532632,0.966073598,0.622883916,1254275,26105.58594,17184.39648,FALSE,micro,survey,23.305,0.109704935,0.727499568,
Europe & Central Asia,ECS,Cyprus,CYP,2018,national,EU-SILC,national,2018,income,0,2004 - 2023,3,7.82E-04,1.95E-04,1.40E-04,4.39E-04,56.86496872,45.94974746,0.181335485,0.327397531,0.252734681,0.034671827,0.049195627,0.05796815,0.067008947,0.076594651,0.086015565,0.098903749,0.11547175,0.14258986,0.271579875,0.979941517,0.622883916,1270737,27406.47656,17996.66602,FALSE,micro,survey,24.275,0.090945957,0.702446324,
Europe & Central Asia,ECS,Cyprus,CYP,2019,national,EU-SILC,national,2019,income,0,2004 - 2023,3,0.001747171,0.00140619,0.001265505,0.003660191,57.2673924,47.971773,0.168498758,0.312232413,0.245948413,0.034975877,0.050191956,0.059822819,0.068568712,0.078854167,0.088623767,0.100373271,0.11794102,0.146008809,0.254639601,0.982395033,0.622883916,1286671,28625.7793,18553.93945,FALSE,micro,survey,25.286,0.093911446,0.819514901,
Europe & Central Asia,ECS,Cyprus,CYP,2020,national,EU-SILC,national,2020,income,0,2004 - 2023,3,2.21E-04,1.03E-04,6.27E-05,1.67E-04,58.77013062,48.35736045,0.169268671,0.317279431,0.248410365,0.0355354,0.049842161,0.060017937,0.06815464,0.076823616,0.087748209,0.100108638,0.115600502,0.143384851,0.262784047,0.976123165,0.622883916,1302247,27391.5918,17223.9082,FALSE,micro,survey,25.479,0.091591745,0.655856734,
Europe & Central Asia,ECS,Cyprus,CYP,2021,national,EU-SILC,national,2021,income,0,2004 - 2023,3,4.93E-04,6.63E-05,9.74E-06,7.18E-05,60.30176463,50.70977201,0.163756585,0.31251771,0.246690385,0.035470923,0.050052885,0.059742738,0.068117805,0.078577641,0.089315316,0.100969172,0.11702458,0.144163079,0.25656586,1,0.622883916,1317309,30228.03516,17869.37305,FALSE,micro,survey,26.655,0.097751139,0.63313542,
Europe & Central Asia,ECS,Cyprus,CYP,2022,national,EU-SILC,national,2022,income,0,2004 - 2023,3,5.06E-05,1.32E-06,3.46E-08,1.34E-06,59.53941745,49.29395001,0.165877594,0.315340755,0.24743826,0.036269007,0.050429324,0.059389808,0.067875087,0.077209907,0.088279924,0.100495734,0.115756405,0.141970489,0.262324314,1.083954822,0.622883916,1331370,31967.54102,19350.92578,FALSE,micro,survey,25.947,0.088291285,0.636393651,
Europe & Central Asia,ECS,Cyprus,CYP,2023,national,EU-SILC,national,2023,income,0,2004 - 2023,3,1.32E-04,7.08E-05,5.10E-05,1.41E-04,63.37519139,52.1396541,0.172007516,0.318383997,0.250609254,0.035701583,0.050162508,0.059167727,0.067490626,0.076917919,0.087870901,0.099987476,0.116616152,0.142942039,0.263143069,1.122341378,0.622883916,1344976,32340.8418,20177.17383,FALSE,micro,survey,27.37,0.086940806,0.60792467,
Europe & Central Asia,ECS,Czechia,CZE,1992,national,MC-LIS,national,1992,income,0,1992 - 2002,3,0,0,0,0,20.85575489,19.19432916,0.073411506,0.207032835,0.150904751,0.052565125,0.066062021,0.074789692,0.081990741,0.088656047,0.095553161,0.103512386,0.11388309,0.130566358,0.192421378,0.310613679,13.57757568,10319123,10479.49187,4788.598206,FALSE,micro,survey,10.897,0.042480342,1.542588006,
Europe & Central Asia,ECS,Czechia,CZE,1993,national,CM,national,1993,income,0,1992 - 2002,3,0,0,0,0,22.59685115,19.19707938,0.114807877,0.265534909,0.203862353,0.047876675,0.057079239,0.065207237,0.072945537,0.080828229,0.089443098,0.099690571,0.113444569,0.136437837,0.237047008,0.3752618,13.57757568,10329855,10475.08491,4843.125128,FALSE,group,survey,10.899,0.05268,1.513749895,
Europe & Central Asia,ECS,Czechia,CZE,1996,national,MC-LIS,national,1996,income,0,1992 - 2002,3,0,0,0,0,25.58185713,22.67822388,0.114105061,0.257990097,0.191345825,0.041548171,0.058294851,0.068696542,0.077346456,0.084895279,0.092799043,0.102689546,0.116761297,0.139199916,0.217768899,0.489480866,13.57757568,10315241,11944.71715,5678.353618,FALSE,micro,survey,12.639,0.084998549,1.371759485,
Europe & Central Asia,ECS,Czechia,CZE,2002,national,MC-LIS,national,2002,income,0,1992 - 2002,3,0,0,0,0,28.2564958,25.11135539,0.118990971,0.265550951,0.195035182,0.040539056,0.055844364,0.0669999,0.077401264,0.085185828,0.092853263,0.102585054,0.116444111,0.140376563,0.221770596,0.665182753,13.57757568,10196916,13179.98781,6552.002988,FALSE,micro,survey,13.856,0.094948128,1.246778757,
Europe & Central Asia,ECS,Czechia,CZE,2004,national,EU-SILC,national,2004,income,1,2004 - 2023,3,1.81E-04,2.08E-05,2.41E-06,2.21E-05,30.41089142,26.80901963,0.131694192,0.2753318,0.201752077,0.035861836,0.054608297,0.0663413,0.076541397,0.084595148,0.092676341,0.10261089,0.116853901,0.138930498,0.230980393,0.684354144,13.57757568,10197101,14259.63343,7085.396186,FALSE,micro,survey,14.705,0.104742132,1.194996742,
Europe & Central Asia,ECS,Czechia,CZE,2005,national,EU-SILC,national,2005,income,1,2004 - 2023,3,3.39E-04,4.58E-05,2.16E-05,8.10E-05,31.22478885,27.73064849,0.125574348,0.269460167,0.192098742,0.037730833,0.05513131,0.067232478,0.077383558,0.085156833,0.092559571,0.102115491,0.115277409,0.138059619,0.229352899,0.697063285,13.57757568,10211216,15147.72144,7328.728074,FALSE,micro,survey,15.165,0.103272207,1.146638842,
Europe & Central Asia,ECS,Czechia,CZE,2006,national,EU-SILC,national,2006,income,1,2004 - 2023,3,7.57E-04,3.31E-04,1.64E-04,4.86E-04,32.94677688,29.15384885,0.124193527,0.267441173,0.195615417,0.037275949,0.055907453,0.06769372,0.077197203,0.084944978,0.092546252,0.102736005,0.116282809,0.13926008,0.226155552,0.714726793,13.57757568,10238905,16107.30425,7583.116266,FALSE,micro,survey,15.877,0.092267813,1.095600303,
Europe & Central Asia,ECS,Czechia,CZE,2007,national,EU-SILC,national,2007,income,1,2004 - 2023,3,0.001279834,6.06E-04,3.38E-04,9.35E-04,34.68873417,30.58723264,0.118205434,0.259986476,0.190814864,0.039175817,0.058125457,0.068765012,0.077268249,0.084638911,0.092449396,0.102092115,0.115695846,0.138619114,0.223170083,0.73511886,13.57757568,10298828,16892.54285,7851.090961,FALSE,micro,survey,16.594,0.077790281,1.038501017,
Europe & Central Asia,ECS,Czechia,CZE,2008,national,EU-SILC,national,2008,income,1,2004 - 2023,3,8.42E-04,2.21E-04,1.46E-04,3.99E-04,35.54193448,31.22553886,0.122044827,0.262802117,0.187017396,0.039168802,0.058682875,0.068896835,0.077009807,0.083833261,0.09179251,0.101332763,0.114321402,0.13613036,0.228831384,0.781862554,13.57757568,10384603,17190.64703,8019.416753,FALSE,micro,survey,16.913,0.07484309,1.008805899,
Europe & Central Asia,ECS,Czechia,CZE,2009,national,EU-SILC,national,2009,income,1,2004 - 2023,3,4.63E-04,1.11E-04,3.68E-05,1.37E-04,36.05655585,31.8874697,0.119902213,0.261566746,0.192269442,0.038349297,0.057913451,0.068746622,0.077199954,0.084551012,0.092900701,0.10250501,0.116099613,0.138074612,0.223659728,0.789832687,13.57757568,10443936,16272.80848,7936.268314,FALSE,micro,survey,17.244,0.076137154,0.98916859,
Europe & Central Asia,ECS,Czechia,CZE,2010,national,EU-SILC,national,2010,income,1,2004 - 2023,3,3.62E-04,1.56E-04,6.98E-05,2.08E-04,35.99220756,31.90126684,0.123196986,0.266235138,0.198042797,0.037132541,0.056624211,0.068103307,0.076747121,0.084452211,0.092842365,0.102699745,0.117043379,0.139925823,0.224429296,0.801464786,13.57757568,10474410,16665.93178,8020.522819,FALSE,micro,survey,17.251,0.090849331,1.002482716,
Europe & Central Asia,ECS,Czechia,CZE,2011,national,EU-SILC,national,2011,income,1,2004 - 2023,3,7.17E-04,2.74E-04,1.74E-04,5.19E-04,35.95390244,32.20837817,0.121653607,0.263812746,0.193569118,0.036975929,0.0564136,0.06842046,0.077502719,0.085484053,0.093583774,0.103021365,0.116741624,0.1395219,0.222334576,0.816830638,13.57757568,10496088,16926.28467,8035.422827,FALSE,micro,survey,17.404,0.094150381,1.011596857,
Europe & Central Asia,ECS,Czechia,CZE,2012,national,EU-SILC,national,2012,income,1,2004 - 2023,3,0.000846766,2.81E-04,2.17E-04,6.04E-04,35.3482469,31.59260875,0.118320285,0.261099386,0.192957633,0.038855892,0.056802583,0.067751055,0.077417431,0.085537688,0.093408535,0.102682894,0.116545923,0.139374561,0.221623438,0.843684955,13.57757568,10510785,16772.35392,7937.539182,FALSE,micro,survey,17.096,0.083012862,1.027890728,
Europe & Central Asia,ECS,Czechia,CZE,2013,national,EU-SILC,national,2013,income,1,2004 - 2023,3,4.57E-04,2.73E-04,1.71E-04,4.44E-04,35.58239163,31.61731055,0.121902939,0.264739033,0.192120441,0.037800374,0.056686119,0.068168869,0.077163212,0.085184178,0.093043884,0.102395922,0.115507771,0.13812613,0.22592354,0.855819621,13.57757568,10514272,16759.78086,8007.077125,FALSE,micro,survey,17.109,0.091275607,1.009168606,
Europe & Central Asia,ECS,Czechia,CZE,2014,national,EU-SILC,national,2014,income,1,2004 - 2023,3,1.03E-04,1.05E-05,1.06E-06,1.10E-05,36.41286475,32.22840258,0.116822268,0.259232209,0.192373129,0.038509973,0.058110192,0.069083336,0.077230954,0.084933037,0.092796979,0.102715735,0.116292819,0.138908123,0.221418852,0.858763539,13.57757568,10525347,17118.04256,8111.196638,FALSE,micro,survey,17.414,0.07598644,0.975599453,
Europe & Central Asia,ECS,Czechia,CZE,2015,national,EU-SILC,national,2015,income,1,2004 - 2023,3,8.76E-05,7.95E-05,7.20E-05,2.08E-04,37.91529752,33.68626552,0.116724588,0.258674265,0.191235234,0.038520182,0.058146129,0.06929458,0.077467914,0.084790642,0.093123199,0.102979589,0.1162585,0.138166658,0.221252607,0.86142025,13.57757568,10546059,17931.59877,8408.415323,FALSE,micro,survey,18.143,0.078914466,0.939629938,
Europe & Central Asia,ECS,Czechia,CZE,2016,national,EU-SILC,national,2016,income,1,2004 - 2023,3,0,0,0,0,39.32201274,34.6914089,0.112671934,0.254063329,0.19009463,0.040217146,0.059365431,0.070063202,0.077283214,0.084197657,0.092559868,0.102511028,0.115926119,0.138505866,0.219370469,0.867308086,13.57757568,10566332,18359.09781,8709.774347,FALSE,micro,survey,18.646,0.069681862,0.896088581,
Europe & Central Asia,ECS,Czechia,CZE,2017,national,EU-SILC,national,2017,income,1,2004 - 2023,3,0,0,0,0,40.64377262,35.83474137,0.105674518,0.248522097,0.190445759,0.042026808,0.060007411,0.069966059,0.077467157,0.084313226,0.09224299,0.102649727,0.117241076,0.139589847,0.214495698,0.888561773,13.57757568,10594438,19257.69307,9037.940282,FALSE,micro,survey,19.217,0.059683792,0.853891631,
Europe & Central Asia,ECS,Czechia,CZE,2018,national,EU-SILC,national,2018,income,1,2004 - 2023,3,8.86E-05,6.22E-05,4.49E-05,1.15E-04,42.56710849,37.33269492,0.105968206,0.249903408,0.193727964,0.041717015,0.060077825,0.069630263,0.07713467,0.084044303,0.092239494,0.102755716,0.117329965,0.13999447,0.21507628,0.907661378,13.57757568,10629928,19736.62953,9323.751626,FALSE,micro,survey,19.966,0.0621427,0.816302652,
Europe & Central Asia,ECS,Czechia,CZE,2019,national,EU-SILC,national,2019,income,1,2004 - 2023,3,0,0,0,0,44.54434157,39.11123556,0.107152243,0.252621969,0.199922664,0.041610632,0.059546985,0.068482247,0.076243601,0.083942048,0.092500111,0.103007932,0.117632492,0.142171083,0.214862871,0.933510439,13.57757568,10671870,20360.05992,9536.652084,FALSE,micro,survey,20.856,0.059151759,0.780365833,
Europe & Central Asia,ECS,Czechia,CZE,2020,national,EU-SILC,national,2020,income,1,2004 - 2023,3,8.14E-05,1.67E-05,3.43E-06,1.87E-05,45.30265702,39.84426595,0.118928096,0.262451316,0.194469118,0.039727436,0.058152093,0.067977486,0.076156771,0.084019256,0.091961165,0.101510156,0.115746932,0.139930092,0.224818613,0.963021467,13.57757568,10697858,19233.14695,8824.945006,FALSE,micro,survey,21.222,0.06914194,0.783715538,
Europe & Central Asia,ECS,Czechia,CZE,2021,national,EU-SILC,national,2021,income,1,2004 - 2023,3,5.99E-04,1.15E-04,2.23E-05,1.28E-04,47.78306645,41.58574111,0.117712877,0.262021042,0.203345592,0.038934525,0.058493783,0.068437161,0.075807631,0.08335197,0.091685374,0.102562741,0.117645877,0.141259675,0.221821262,1,13.57757568,10505772,20373.8783,9355.642437,FALSE,micro,survey,22.093,0.068980519,0.746812202,
Europe & Central Asia,ECS,Czechia,CZE,2022,national,EU-SILC,national,2022,income,1,2004 - 2023,3,0,0,0,0,44.75620002,39.48054379,0.11586688,0.2587039,0.197649997,0.038240075,0.059265453,0.068476248,0.076759608,0.084345957,0.092619459,0.102501159,0.118006431,0.141853409,0.2179322,1.151001684,13.57757568,10672118,20627.34865,9150.940961,FALSE,micro,survey,21.04,0.076481096,0.796187858,
Europe & Central Asia,ECS,Czechia,CZE,2023,national,EU-SILC,national,2023,income,1,2004 - 2023,3,0,0,0,0,43.34936108,39.06912863,0.116131818,0.257139987,0.193096611,0.037560621,0.057302891,0.068668259,0.078081383,0.086339798,0.094182332,0.104230272,0.11823901,0.140262366,0.215133069,1.273712894,13.57757568,10864042,20251.74855,8706.43566,FALSE,micro,survey,20.835,0.083491298,0.82596172,
Europe & Central Asia,ECS,Germany,DEU,1991,national,GSOEP-LIS,national,1991,income,2,1991 - 2020,3,0,0,0,0,58.04918455,49.55913125,0.143845756,0.294928736,0.257935115,0.037700124,0.051326567,0.060527933,0.070071556,0.08000693,0.091372362,0.106118352,0.124020758,0.151197104,0.227658314,1.178773683,0.740518451,80013896,31040.29356,17455.31367,FALSE,micro,survey,26.08,0.089996325,0.641440982,
